Product ID,Title,Variant Title,Vendor,Product Type,Handle,Tags,Price,Compare at Price,SKU,Available,Weight (grams),Primary Image
6583031726122,Loose Curly Round Shape I-Tip Hair Extension,"24""",Prarvi Hair,,loose-curly-round-shape-i-tip-hair-extension,,115.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7818.jpg?v=1626092273
6575590998058,Prarvi Kinky Curly I-Tip Hair Extensions,"18""",Prarvi Hair,,curly-micro-link,"itips, keratin tips, microlinks",99.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7816_7ad92e29-dd9f-4b03-8d0c-6d5f6fcad6ec.jpg?v=1667995834
6575590998058,Prarvi Kinky Curly I-Tip Hair Extensions,"20""",Prarvi Hair,,curly-micro-link,"itips, keratin tips, microlinks",109.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7816_7ad92e29-dd9f-4b03-8d0c-6d5f6fcad6ec.jpg?v=1667995834
6560774684714,Ash Blonde Hair Sample Piece,Ash Blonde Hair Sample Piece,Prarvi Hair,,ash-blonde-sample-piece,,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7384.jpg?v=1618406837
6560774422570,Hair Extension Sample Kit - Platinum Blonde Natural Black Texture,Platinum Blonde Hair Sample Piece,Prarvi Hair,,platinum-hair-sample,,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7397.jpg?v=1618406741
6560773832746,Hair Sample Piece,Hair Sample Piece,Prarvi Hair,,hey-sample-piece,,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7394.jpg?v=1618406536
6560760791082,Afro Thin Hair Sample,Afro Thin Hair Sample Piece,Prarvi Hair,,afro-thin-hair-sample,,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7410.jpg?v=1618402349
6560318816298,Natural Wave Hair Sample Piece,Natural Wave Hair Sample Piece,Prarvi Hair,,natural-wave-hair-sample,,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7405.jpg?v=1618317304
6560320389162,Kinky Curl Hair Sample Piece,Kinky Curl Hair Sample Piece,Prarvi Hair,,kinky-curl-hair-sample,curly,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7407.jpg?v=1618317829
6560316784682,Afro Thick Hair Sample Piece,Afro Thick Hair Sample Piece,Prarvi Hair,,afro-thick-hair-sample-piece,,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7413.jpg?v=1618316489
6560313147434,Body Wave Hair Sample Piece,Body Wave Sample Piece,Prarvi Hair,,body-wave-hair-sample,,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7401.jpg?v=1618315662
6557963976746,Relaxed Hair Sample Piece,Relaxed Hair Sample Piece,Prarvi Hair,,relaxed-sample-piece,,5.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7380.jpg?v=1617795469
6557961846826,Golden Blonde Hair Sample Piece,Golden Blonde Sample Piece,Prarvi Hair,,blonde-hair-sample,,5.00,,GBSAMPLE,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7388.jpg?v=1617794860
6557953982506,Grey Hair Sample Piece,Grey Sample Piece,Prarvi Hair,,grey-sample-hair,,5.00,,GRSAMPLE,False,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_7391.jpg?v=1617793015
4631383638058,Platinum Blonde Wavy Tape-In Extension,20”,Prarvi Hair,Hair,ash-blonde-tape-in,"Hair Stand Highlighter, Retail",105.00,20.00,TP613,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/TAPIN613C.jpg?v=1606727546
4631387308074,Natural Wavy Tape-In Extension,"12""",Prarvi Hair,Hair,natural-wavy-tape-in-extension,"Hair Stand Highlighter, Retail",79.00,20.00,TP1B12,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/TAPEIN1B_1.jpg?v=1606727838
4631387308074,Natural Wavy Tape-In Extension,"16""",Prarvi Hair,Hair,natural-wavy-tape-in-extension,"Hair Stand Highlighter, Retail",89.00,20.00,TP1B216,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/TAPEIN1B_1.jpg?v=1606727838
4631387308074,Natural Wavy Tape-In Extension,20”,Prarvi Hair,Hair,natural-wavy-tape-in-extension,"Hair Stand Highlighter, Retail",99.00,20.00,TP1B20,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/TAPEIN1B_1.jpg?v=1606727838
4631386980394,Ash Blonde Wavy Tape-In Extension,20”,Prarvi Hair,Hair,ash-blonde-wavy-tape-in,"Hair Stand Highlighter, Natural Wave, Retail, tape ins",105.00,20.00,TP27,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/TAPEIN27B.jpg?v=1613476325
4653898596394,Prarvi Clip-On Volumizer - Platinum Blonde Natural Wavy Raw Human Hair,20'',Prarvi Hair,,platinum-blonde-clip-ons-volumizer,,399.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/613clipon_9.jpg?v=1610854424
4653900169258,Ash Blonde Clip-Ons Volumizer,20'',Prarvi Hair,,ash-blonde-clip-ons-volumizer,,399.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27clipon_5.jpg?v=1610854361
4653892337706,Ash Blonde Lace Frontal: 100% Raw Human Hair,14'',Prarvi Hair,Hair,ash-blonde-lace-frontal,Natural Virgin Color,389.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27frontal27_4.jpg?v=1610370653
4653892337706,Ash Blonde Lace Frontal: 100% Raw Human Hair,16'',Prarvi Hair,Hair,ash-blonde-lace-frontal,Natural Virgin Color,399.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27frontal27_4.jpg?v=1610370653
4653892337706,Ash Blonde Lace Frontal: 100% Raw Human Hair,18'',Prarvi Hair,Hair,ash-blonde-lace-frontal,Natural Virgin Color,415.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27frontal27_4.jpg?v=1610370653
4653892337706,Ash Blonde Lace Frontal: 100% Raw Human Hair,20'',Prarvi Hair,Hair,ash-blonde-lace-frontal,Natural Virgin Color,429.00,,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27frontal27_4.jpg?v=1610370653
4653883752490,Ash Blonde Pure Raw Virgin Indian Human Hair Clip-Ins,14,Prarvi Hair,Hair,blonde-clip-ons,"Clip-In Set, hair volumizer, Indian Natural Virgin Hair, Retail",259.00,270.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27clipon_2_-1.jpg?v=1610367367
4653883752490,Ash Blonde Pure Raw Virgin Indian Human Hair Clip-Ins,18,Prarvi Hair,Hair,blonde-clip-ons,"Clip-In Set, hair volumizer, Indian Natural Virgin Hair, Retail",280.00,290.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27clipon_2_-1.jpg?v=1610367367
4653883752490,Ash Blonde Pure Raw Virgin Indian Human Hair Clip-Ins,20,Prarvi Hair,Hair,blonde-clip-ons,"Clip-In Set, hair volumizer, Indian Natural Virgin Hair, Retail",309.00,320.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27clipon_2_-1.jpg?v=1610367367
4653883752490,Ash Blonde Pure Raw Virgin Indian Human Hair Clip-Ins,22,Prarvi Hair,Hair,blonde-clip-ons,"Clip-In Set, hair volumizer, Indian Natural Virgin Hair, Retail",335.00,340.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27clipon_2_-1.jpg?v=1610367367
4653883752490,Ash Blonde Pure Raw Virgin Indian Human Hair Clip-Ins,24,Prarvi Hair,Hair,blonde-clip-ons,"Clip-In Set, hair volumizer, Indian Natural Virgin Hair, Retail",360.00,380.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/27clipon_2_-1.jpg?v=1610367367
1713694113834,Leopard Hair Strand Highlighter,20 / Leopard  Highlighter,Prarvi Hair,Hair,leopard-hair-highlighter,"Hair Stand Highlighter, Retail",18.00,25.00,SHLP12,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/ZT4pl6u8.jpg?v=1610197986
420414521383,Men's  Alopecia  Clip-on Toupee,"11"" * 8""",Prarvi Hair,Topper,mens-toupee,"men toupee, Women hair Topper",549.00,,MT118,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG-6836_1.jpg?v=1609404194
7826346192,Platinum Blonde Virgin Remy Lace Closure - 100% Handmade with Natural Wave Texture,10,Prarvi Hair,Hair,lace-closure-swiss-natural-wave-613,Closure,159.00,,LCSNW61310,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/38_1.jpg?v=1609147464
7826346192,Platinum Blonde Virgin Remy Lace Closure - 100% Handmade with Natural Wave Texture,12,Prarvi Hair,Hair,lace-closure-swiss-natural-wave-613,Closure,169.00,,LCSNW61312,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/38_1.jpg?v=1609147464
7826346192,Platinum Blonde Virgin Remy Lace Closure - 100% Handmade with Natural Wave Texture,14,Prarvi Hair,Hair,lace-closure-swiss-natural-wave-613,Closure,179.00,,LCSNW61314,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/38_1.jpg?v=1609147464
7826346192,Platinum Blonde Virgin Remy Lace Closure - 100% Handmade with Natural Wave Texture,16,Prarvi Hair,Hair,lace-closure-swiss-natural-wave-613,Closure,199.00,,LCSNW61316,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/38_1.jpg?v=1609147464
7826346192,Platinum Blonde Virgin Remy Lace Closure - 100% Handmade with Natural Wave Texture,18,Prarvi Hair,Hair,lace-closure-swiss-natural-wave-613,Closure,219.00,,LCSNW61318,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/38_1.jpg?v=1609147464
7826346192,Platinum Blonde Virgin Remy Lace Closure - 100% Handmade with Natural Wave Texture,20,Prarvi Hair,Hair,lace-closure-swiss-natural-wave-613,Closure,229.00,,LCSNW61320,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/38_1.jpg?v=1609147464
7826346192,Platinum Blonde Virgin Remy Lace Closure - 100% Handmade with Natural Wave Texture,22,Prarvi Hair,Hair,lace-closure-swiss-natural-wave-613,Closure,239.00,,LCSNW61322,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/38_1.jpg?v=1609147464
4644360093738,Loose Curly Platinum Blonde Lace Closure (4x4),10,Prarvi Hair,Hair,blonde-loose-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",159.00,159.00,CLLC61310,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/lc6134by4e.jpg?v=1608555953
4644360093738,Loose Curly Platinum Blonde Lace Closure (4x4),12,Prarvi Hair,Hair,blonde-loose-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",169.00,169.00,CLLC61312,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/lc6134by4e.jpg?v=1608555953
4644360093738,Loose Curly Platinum Blonde Lace Closure (4x4),14,Prarvi Hair,Hair,blonde-loose-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",179.00,179.00,CLLC61314,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/lc6134by4e.jpg?v=1608555953
4644360093738,Loose Curly Platinum Blonde Lace Closure (4x4),16,Prarvi Hair,Hair,blonde-loose-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",199.00,189.00,CLLC61316,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/lc6134by4e.jpg?v=1608555953
4644360093738,Loose Curly Platinum Blonde Lace Closure (4x4),18,Prarvi Hair,Hair,blonde-loose-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",219.00,199.00,CLLC61318,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/lc6134by4e.jpg?v=1608555953
4644360093738,Loose Curly Platinum Blonde Lace Closure (4x4),20,Prarvi Hair,Hair,blonde-loose-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",229.00,210.00,CLLC61320,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/lc6134by4e.jpg?v=1608555953
4644360093738,Loose Curly Platinum Blonde Lace Closure (4x4),22,Prarvi Hair,Hair,blonde-loose-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",239.00,220.00,CLLC61322,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/lc6134by4e.jpg?v=1608555953
4644373823530,Kinky Curly Platinum Blonde Lace Closure - 100% Virgin Indian Hair,10,Prarvi Hair,Hair,platinum-blonde-kinky-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",159.00,159.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jackson614_4by4.jpg?v=1608557291
4644373823530,Kinky Curly Platinum Blonde Lace Closure - 100% Virgin Indian Hair,12,Prarvi Hair,Hair,platinum-blonde-kinky-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",169.00,169.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jackson614_4by4.jpg?v=1608557291
4644373823530,Kinky Curly Platinum Blonde Lace Closure - 100% Virgin Indian Hair,14,Prarvi Hair,Hair,platinum-blonde-kinky-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",179.00,179.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jackson614_4by4.jpg?v=1608557291
4644373823530,Kinky Curly Platinum Blonde Lace Closure - 100% Virgin Indian Hair,16,Prarvi Hair,Hair,platinum-blonde-kinky-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",199.00,189.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jackson614_4by4.jpg?v=1608557291
4644373823530,Kinky Curly Platinum Blonde Lace Closure - 100% Virgin Indian Hair,18,Prarvi Hair,Hair,platinum-blonde-kinky-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",219.00,199.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jackson614_4by4.jpg?v=1608557291
4644373823530,Kinky Curly Platinum Blonde Lace Closure - 100% Virgin Indian Hair,20,Prarvi Hair,Hair,platinum-blonde-kinky-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",229.00,210.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jackson614_4by4.jpg?v=1608557291
4644373823530,Kinky Curly Platinum Blonde Lace Closure - 100% Virgin Indian Hair,22,Prarvi Hair,Hair,platinum-blonde-kinky-curly-closure-4-by-4,"Closure, Indian Natural Virgin Hair, Retail",239.00,220.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jackson614_4by4.jpg?v=1608557291
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"10"" / 4by4",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",149.00,129.00,CLLC10,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"12"" / 4by4",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",159.00,139.00,CLLC12,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"14"" / 4by4",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",169.00,149.00,CLLC14,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"14"" / 5by5",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",179.00,,CLLC514,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"16"" / 4by4",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",189.00,159.00,CLLC16,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"16"" / 5by5",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",199.00,,CLLC516,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"18"" / 4by4",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",199.00,169.00,CLLC18,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"18"" / 5by5",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",209.00,,CLLC518,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"20"" / 4by4",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",209.00,189.00,CLLC20,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"20"" / 5by5",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",219.00,,CLLC520,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"22"" / 4by4",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",229.00,199.00,CLLC22,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
7826449744,Prarvi Loose Curly Lace Closures - Handmade from 100% Virgin Remy Hair,"22"" / 5by5",Prarvi Hair,Hair,lace-closure-swiss-loose,"closures, Retail",239.00,,CLLC522,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/LC5BY5_1.jpg?v=1608550650
4645898354730,Silky Straight Closure,"10"" / 4by4",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",149.00,150.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"12"" / 4by4",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",159.00,160.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"14"" / 4by4",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",169.00,170.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"14"" / 5by5",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",179.00,180.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"16"" / 4by4",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",189.00,180.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"16"" / 5by5",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",199.00,190.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"18"" / 4by4",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",199.00,200.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"18"" / 5by5",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",209.00,210.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"20"" / 4by4",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",209.00,210.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"20"" / 5by5",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",219.00,230.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"22"" / 4by4",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",229.00,230.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
4645898354730,Silky Straight Closure,"22"" / 5by5",Prarvi Hair,Hair,silky-straight-closure-2,"Closure, Indian Natural Virgin Hair, Jackson Wave, Natural Virgin Color, Retail",239.00,250.00,,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NM43KNTM_c4c3782e-5c31-46da-bc8d-e24be4cbcc38.jpg?v=1608828901
413364650023,Kinky / Deep Curly Closure,"10"" / 4by4",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",149.00,129.00,CLKC414,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"12"" / 4by4",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",159.00,139.00,CLKC416,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"14"" / 4by4",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",169.00,149.00,CLKC418,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"16"" / 4by4",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",189.00,159.00,CLKC420,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"18"" / 5by5",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",209.00,190.00,CLKC518,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"20"" / 4by4",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",209.00,189.00,CLKC420,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"22"" / 4by4",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",229.00,199.00,CLKC422,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"22"" / 5by5",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",239.00,220.00,CLKC522,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"14"" / 5by5",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",179.00,170.00,CLKC514,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"16"" / 5by5",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",199.00,180.00,CLKC516,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"18"" / 4by4",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",199.00,169.00,CLKC418,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
413364650023,Kinky / Deep Curly Closure,"20"" / 5by5",Prarvi Hair,Hair,kinky-curly-closure,"Closure, Indian Natural Virgin Hair, Natural Virgin Color, Retail",219.00,210.00,CLKC520,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/jc5by5a_5.jpg?v=1608549973
4644321886250,Elegant Natural Black-Platinum Blonde Ombre Lace Closure - Premium Indian Remy Hair,14,Prarvi Hair,Hair,natural-black-platinum-ombre-closure,"Afro Thick Curls, Closure, Retail",229.00,179.00,CLOM161314,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_5130.jpg?v=1608547673
4644321886250,Elegant Natural Black-Platinum Blonde Ombre Lace Closure - Premium Indian Remy Hair,16,Prarvi Hair,Hair,natural-black-platinum-ombre-closure,"Afro Thick Curls, Closure, Retail",249.00,180.00,CLOM161318,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/IMG_5130.jpg?v=1608547673
4644352524330,Natural Curl Closure,"10"" / 4by4",Prarvi Hair,Hair,natural-curl-closure-5by5,"Closure, Retail",149.00,129.00,CL44NC10,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NC5by5_7.jpg?v=1608828288
4644352524330,Natural Curl Closure,"12"" / 4by4",Prarvi Hair,Hair,natural-curl-closure-5by5,"Closure, Retail",159.00,139.00,CL44NC12,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NC5by5_7.jpg?v=1608828288
4644352524330,Natural Curl Closure,"14"" / 5by5",Prarvi Hair,Hair,natural-curl-closure-5by5,"Closure, Retail",179.00,170.00,CL55NC14,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NC5by5_7.jpg?v=1608828288
4644352524330,Natural Curl Closure,"16"" / 5by5",Prarvi Hair,Hair,natural-curl-closure-5by5,"Closure, Retail",199.00,180.00,CL55NC16,True,0,https://cdn.shopify.com/s/files/1/1059/1524/products/NC5by5_7.jpg?v=1608828288
